x,y,guess,correct
ﾌﾞﾗｲﾝﾄﾞ内蔵ｶﾞﾗｽﾌﾛｰﾄ6+ﾌﾞﾗｲﾝﾄﾞ+ﾌﾛｰﾄ5780×1100,〈ﾌﾞﾗｲﾝﾄﾞ内蔵ｶﾞﾗｽFL6+ﾌﾞﾗｲﾝﾄﾞ+FL5〉,〈ﾌﾞﾗｲﾝﾄﾞ内蔵ｶﾞﾗｽFL6+ﾌﾞﾗｲﾝﾄﾞ+FL5〉,1
複層ｶﾞﾗｽLowE8+A12+FL8特寸6.0㎡以下,ｻﾝﾊﾞﾗﾝｽLow-E8+A12+FL8,ｻﾝﾊﾞﾗﾝｽLow-E8+A12+FL8,1
合わせガラスPWG10+FL82.00㎡以下,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(30mil)PW10+FL8,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(30mil)PW10+FL8,1
強化ガラスt102.0㎡以下,ﾃﾝﾊﾟﾗｲﾄ(透明ﾌﾛｰﾄ)１０㍉,ﾃﾝﾊﾟﾗｲﾄ(透明ﾌﾛｰﾄ)１０㍉,1
複層ｶﾞﾗｽﾌﾛｰﾄt8+A10+LowEt8,ｻﾝﾊﾞﾗﾝｽLow-E8+A10+FL8,ｻﾝﾊﾞﾗﾝｽLow-E8+A10+FL8,1
耐熱ガラスt5W1000×H2200,ﾏｲﾎﾞｰｶ(透明ﾌﾛｰﾄ)５㍉,ﾏｲﾎﾞｰｶ(透明ﾌﾛｰﾄ)５㍉,1
ﾌﾛｰﾄｶﾞﾗｽt6,透明フロート６㍉,透明フロート６㍉,1
Ｌｏｗ－Ｅ複層ガラスLow-E6+A12+TP84.00㎡以下,ｻﾝﾊﾞﾗﾝｽLow-E6+A12+強化8,ｻﾝﾊﾞﾗﾝｽLow-E6+A12+強化8,1
LEa複層ｶﾞﾗｽLowe6+A12+FL82.00m2以下,ｻﾝﾊﾞﾗﾝｽLow-E6+A12+FL8,ｻﾝﾊﾞﾗﾝｽLow-E6+A12+FL8,1
ｶﾞﾗｽ手摺平部高さ1350強化合せｶﾞﾗｽ厚12+12,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(60mil)強化12+強化12H1350,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(60mil)強化12+強化12H1350,1
ﾌﾛｰﾄ板ｶﾞﾗｽ厚さ10特寸6.81㎡以下,透明フロート１０㍉,透明フロート１０㍉,1
フロート板ガラスt62.18㎡以下,透明フロート６㍉,透明フロート６㍉,1
Ｌｏｗ－Ｅ複層ガラスLow-E6+A12+FL52.00㎡以下,ｻﾝﾊﾞﾗﾝｽLow-E6+A12+FL5,ｻﾝﾊﾞﾗﾝｽLow-E6+A12+FL5,1
1FEVﾎｰﾙ1防護柵強化ガラスt=10W850×H500取付金物:ｽﾃﾝﾚｽHL32φ,ﾃﾝﾊﾟﾗｲﾄ(透明ﾌﾛｰﾄ)１０㍉（ｶﾞﾗｽのみ）,ﾃﾝﾊﾟﾗｲﾄ(透明ﾌﾛｰﾄ)１０㍉（ｶﾞﾗｽのみ）,1
合わせｶﾞﾗｽ網入磨t6.8+ﾌﾛ-ﾄt62.0m2以下,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(30mil)PW6.8+FL6,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(30mil)PW6.8+FL6,1
強化合わせガラスTG6+TG62.00㎡以下,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(60mil)強化6+強化6,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(60mil)強化6+強化6,1
ﾌﾛｰﾄｶﾞﾗｽt5W1150×H900,透明フロート５㍉,透明フロート５㍉,1
鏡t6W1073×H1700,サンミラー６㍉･･･壁面／洗面,サンミラー６㍉･･･壁面／洗面,1
ガラスＥＶ柵強化ｶﾞﾗｽt8,ﾃﾝﾊﾟﾗｲﾄ(透明ﾌﾛｰﾄ)８㍉,ﾃﾝﾊﾟﾗｲﾄ(透明ﾌﾛｰﾄ)８㍉,1
化粧鏡450×1000×厚5,サンミラー５㍉･･･壁面／洗面,サンミラー５㍉･･･壁面／洗面,1
強化ｶﾞﾗｽ厚さ12.0mm平面6.00㎡以下,ﾃﾝﾊﾟﾗｲﾄ(透明ﾌﾛｰﾄ)１２㍉,ﾃﾝﾊﾟﾗｲﾄ(透明ﾌﾛｰﾄ)１２㍉,1
複層ｶﾞﾗｽLowE5+A12+FL54.00m2以下,ｻﾝﾊﾞﾗﾝｽLow-E5+A12+FL5,ｻﾝﾊﾞﾗﾝｽLow-E5+A12+FL5,1
型板ｶﾞﾗｽ厚4200×100ﾀﾍﾟｽﾄﾘｰ加工,型板ガラス４㍉※,型板ガラス４㍉※,1
複層ｶﾞﾗｽFL10+A12+FL10特寸6.0㎡以下,ﾍﾟｱｶﾞﾗｽFL10+A12+FL10,ﾍﾟｱｶﾞﾗｽFL10+A12+FL10,1
ガラス手摺ＡH1800持ち出しﾀｲﾌﾟﾌﾛｰﾄｶﾞﾗｽt15,透明フロート１５㍉H1800,透明フロート１５㍉H1800,1
複層ｶﾞﾗｽFL10+A12+FL104.00m2以下,ﾍﾟｱｶﾞﾗｽFL10+A12+FL10,ﾍﾟｱｶﾞﾗｽFL10+A12+FL10,1
フロート板ガラス厚8.02.18㎡以下,透明フロート８㍉,透明フロート８㍉,1
ﾌﾞﾗｲﾝﾄﾞ内蔵ｶﾞﾗｽﾌﾛｰﾄ6+ﾌﾞﾗｲﾝﾄﾞ+ﾌﾛｰﾄ5900×1100,〈ﾌﾞﾗｲﾝﾄﾞ内蔵ｶﾞﾗｽFL6+ﾌﾞﾗｲﾝﾄﾞ+FL5〉,〈ﾌﾞﾗｲﾝﾄﾞ内蔵ｶﾞﾗｽFL6+ﾌﾞﾗｲﾝﾄﾞ+FL5〉,1
ﾌﾛｰﾄｶﾞﾗｽ厚5340×869,透明フロート５㍉,透明フロート５㍉,1
防湿鏡厚5W400×H1100ｽﾃﾝﾚｽ枠厚2.0曲加工,ｻﾝﾐﾗｰﾃﾞﾗｯｸｽ５㍉･･･壁面／洗面,ｻﾝﾐﾗｰﾃﾞﾗｯｸｽ５㍉･･･壁面／洗面,1
複層ｶﾞﾗｽ合(ﾌﾛｰﾄt6+乳白色中間膜+耐熱強化t8)+A10+LowEt12,ｻﾝﾊﾞﾗﾝｽｾｷｭﾘﾃｨｰLow-E12+A10+FL6+FR8(乳60),ｻﾝﾊﾞﾗﾝｽｾｷｭﾘﾃｨｰLow-E12+A10+FL6+FR8(乳60),1
すり板ガラスt=5.0W100×H100,すり板ガラス５㍉,すり板ガラス５㍉,1
化粧鏡L1500×H1000,サンミラー５㍉･･･壁面／洗面,サンミラー５㍉･･･壁面／洗面,1
網入磨き板ガラスt=102.18㎡以下,網入磨ガラス(ﾋｼ)１０㍉,網入磨ガラス(ﾋｼ)１０㍉,1
複層ｶﾞﾗｽLowE6+A12+FL64.00m2以下,ｻﾝﾊﾞﾗﾝｽLow-E6+A12+FL6,ｻﾝﾊﾞﾗﾝｽLow-E6+A12+FL6,1
LEa複層ｶﾞﾗｽLowe10+A12+FL104.00m2以下,ｻﾝﾊﾞﾗﾝｽLow-E10+A12+FL10,ｻﾝﾊﾞﾗﾝｽLow-E10+A12+FL10,1
合わせガラスﾌﾛｰﾄ5+ﾌﾛｰﾄ54.00㎡以下,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(30mil)FL5+FL5,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(30mil)FL5+FL5,1
複層ｶﾞﾗｽﾌﾛｰﾄt8+A10+LowEt8,ｻﾝﾊﾞﾗﾝｽLow-E8+A10+FL8,ｻﾝﾊﾞﾗﾝｽLow-E8+A10+FL8,1
ｽﾃﾝﾄﾞｸﾞﾗｽｶﾊﾞｰ強化ｶﾞﾗｽ厚さ6㎜平面2.0㎡以下W630×H1745,ﾃﾝﾊﾟﾗｲﾄ(透明ﾌﾛｰﾄ)６㍉,ﾃﾝﾊﾟﾗｲﾄ(透明ﾌﾛｰﾄ)６㍉,1
ﾌﾛｰﾄｶﾞﾗｽt84.45m2以下,透明フロート８㍉,透明フロート８㍉,1
強化ｶﾞﾗｽ厚さ12.0mm平面4.00㎡以下,ﾃﾝﾊﾟﾗｲﾄ(透明ﾌﾛｰﾄ)１２㍉,ﾃﾝﾊﾟﾗｲﾄ(透明ﾌﾛｰﾄ)１２㍉,1
複層ガラスt30W1500×H4563FL8+A12+Low-E10,ｻﾝﾊﾞﾗﾝｽLow-E10+A12+FL8(L),ｻﾝﾊﾞﾗﾝｽLow-E10+A12+FL8(L),1
化粧鏡W300×H1150厚5.0防錆鏡,ｻﾝﾐﾗｰﾃﾞﾗｯｸｽ５㍉･･･壁面／洗面,ｻﾝﾐﾗｰﾃﾞﾗｯｸｽ５㍉･･･壁面／洗面,1
複層ｶﾞﾗｽ合(ﾌﾛｰﾄt6+乳白色中間膜+耐熱強化t8)+A10+LowEt12,ｻﾝﾊﾞﾗﾝｽｾｷｭﾘﾃｨｰLow-E12+A10+FL6+FR8(乳60),ｻﾝﾊﾞﾗﾝｽｾｷｭﾘﾃｨｰLow-E12+A10+FL6+FR8(乳60),1
強化合せｶﾞﾗｽ強化t6+強化t62.0m2以下,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(60mil)強化6+強化6,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(60mil)強化6+強化6,1
複層ガラスt286.0㎡以下FL8+A12+Low-E8,ｻﾝﾊﾞﾗﾝｽLow-E8+A12+FL8,ｻﾝﾊﾞﾗﾝｽLow-E8+A12+FL8,1
Low-E複層ガラス厚22.02.00㎡以下Low-E6+A6+FL10,ｻﾝﾊﾞﾗﾝｽLow-E6+A6+FL10,ｻﾝﾊﾞﾗﾝｽLow-E6+A6+FL10,1
ガラスＥＶ柵強化ｶﾞﾗｽt8,ﾃﾝﾊﾟﾗｲﾄ(透明ﾌﾛｰﾄ)８㍉,ﾃﾝﾊﾟﾗｲﾄ(透明ﾌﾛｰﾄ)８㍉,1
ﾌﾛｰﾄｶﾞﾗｽ厚5150×1500ﾀﾍﾟｽﾄﾘｰ加工,透明フロート５㍉※,透明フロート５㍉※,1
強化ｶﾞﾗｽt10W2022×H3000,ﾃﾝﾊﾟﾗｲﾄ(透明ﾌﾛｰﾄ)１０㍉,ﾃﾝﾊﾟﾗｲﾄ(透明ﾌﾛｰﾄ)１０㍉,1
複層ガラスt36W4500×H1800FL12+A12+Low-E12,ｻﾝﾊﾞﾗﾝｽLow-E12+A12+FL12(L),ｻﾝﾊﾞﾗﾝｽLow-E12+A12+FL12(L),1
ﾌﾛｰﾄｶﾞﾗｽt5W1400×H500,透明フロート５㍉,透明フロート５㍉,1
鏡t6W2689×H1700,サンミラー６㍉･･･壁面／洗面,サンミラー６㍉･･･壁面／洗面,1
複層ｶﾞﾗｽ合(ﾌﾛｰﾄt6+乳白色中間膜+耐熱強化t8)+A10+LowEt12,ｻﾝﾊﾞﾗﾝｽｾｷｭﾘﾃｨｰLow-E12+A10+FL6+FR8(乳60),ｻﾝﾊﾞﾗﾝｽｾｷｭﾘﾃｨｰLow-E12+A10+FL6+FR8(乳60),1
強化ｶﾞﾗｽ厚さ8W800×H922,ﾃﾝﾊﾟﾗｲﾄ(透明ﾌﾛｰﾄ)８㍉,ﾃﾝﾊﾟﾗｲﾄ(透明ﾌﾛｰﾄ)８㍉,1
合わせｶﾞﾗｽPSG8+PSG82.00㎡以下,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(30mil)FL8+FL8,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(30mil)FL8+FL8,1
フロートガラスt126.81㎡以下,透明フロート１２㍉,透明フロート１２㍉,1
複層ｶﾞﾗｽLE6+A12+FL5特寸2.00㎡以下,ｻﾝﾊﾞﾗﾝｽLow-E6+A12+FL5,ｻﾝﾊﾞﾗﾝｽLow-E6+A12+FL5,1
複層ガラスt366.0㎡以下FL12+A12+Low-E12,ｻﾝﾊﾞﾗﾝｽLow-E12+A12+FL12,ｻﾝﾊﾞﾗﾝｽLow-E12+A12+FL12,1
強化ｶﾞﾗｽ厚さ12.0mm平面6.00㎡以下,ﾃﾝﾊﾟﾗｲﾄ(透明ﾌﾛｰﾄ)１２㍉,ﾃﾝﾊﾟﾗｲﾄ(透明ﾌﾛｰﾄ)１２㍉,1
姿見鏡厚6.0ｴｯｼﾞ:ｽﾃﾝﾚｽ厚1.5HL,サンミラー６㍉･･･壁面／洗面,サンミラー６㍉･･･壁面／洗面,1
複層ｶﾞﾗｽLowE6+A12+FL62.00m2以下,ｻﾝﾊﾞﾗﾝｽLow-E6+A12+FL6,ｻﾝﾊﾞﾗﾝｽLow-E6+A12+FL6,1
ﾌﾛｰﾄｶﾞﾗｽt6,透明フロート６㍉,透明フロート６㍉,1
複層ガラスt30W1500×H3079.4FL8+A12+Low-E10,ｻﾝﾊﾞﾗﾝｽLow-E10+A12+FL8,ｻﾝﾊﾞﾗﾝｽLow-E10+A12+FL8,1
3F共用ｴﾘｱ1他化粧鏡防湿鏡t=6φ450日本板硝子ﾊｲﾐﾗｰDXⅡ同等品,異形ｻﾝﾐﾗｰﾃﾞﾗｯｸｽ６㍉･･･壁面／洗面,異形ｻﾝﾐﾗｰﾃﾞﾗｯｸｽ６㍉･･･壁面／洗面,1
強化ガラス戸t10W850×H2000,ﾃﾝﾊﾟﾗｲﾄ(透明ﾌﾛｰﾄ)１０㍉,ﾃﾝﾊﾟﾗｲﾄ(透明ﾌﾛｰﾄ)１０㍉,1
ﾌﾛｰﾄ板ｶﾞﾗｽ厚さ5特寸2.18㎡以下,透明フロート５㍉,透明フロート５㍉,1
LEaAW-e2複層ｶﾞﾗｽLowe8+A12+FL8異形900×4600(4.0m2),異形ｻﾝﾊﾞﾗﾝｽLow-E8+A12+FL8(L),異形ｻﾝﾊﾞﾗﾝｽLow-E8+A12+FL8,0
フロートガラスt=102.18㎡以下,透明フロート１０㍉,透明フロート１０㍉,1
型板ｶﾞﾗｽ厚さ6W100×H1800,型板ガラス６㍉,型板ガラス６㍉,1
複層ｶﾞﾗｽLE8+A12+FL8特寸2.00㎡以下,ｻﾝﾊﾞﾗﾝｽLow-E8+A12+FL8,ｻﾝﾊﾞﾗﾝｽLow-E8+A12+FL8,1
姿見鏡厚6.0ｴｯｼﾞ:ｽﾃﾝﾚｽ厚1.5HL,サンミラー６㍉･･･壁面／洗面,サンミラー６㍉･･･壁面／洗面,1
複層ｶﾞﾗｽLowE5+A12+FL64.00m2以下,ｻﾝﾊﾞﾗﾝｽLow-E5+A12+FL6,ｻﾝﾊﾞﾗﾝｽLow-E5+A12+FL6,1
複層ｶﾞﾗｽ合(ﾌﾛｰﾄt6+乳白色中間膜+耐熱強化t8)+A10+LowEt12,ｻﾝﾊﾞﾗﾝｽｾｷｭﾘﾃｨｰLow-E12+A10+FL6+FR8(乳60),ｻﾝﾊﾞﾗﾝｽｾｷｭﾘﾃｨｰLow-E12+A10+FL6+FR8(乳60),1
耐熱ガラスt8W1522×H1018,ﾏｲﾎﾞｰｶ(透明ﾌﾛｰﾄ)８㍉,ﾏｲﾎﾞｰｶ(透明ﾌﾛｰﾄ)８㍉,1
強化合わせガラスTG10+TG12W660×H2215,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(60mil)強化10+強化12,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(60mil)強化10+強化12,1
LEaAW-e2複層ｶﾞﾗｽLowe8+A12+FL8異形900×2600(2.1m2),異形ｻﾝﾊﾞﾗﾝｽLow-E8+A12+FL8,異形ｻﾝﾊﾞﾗﾝｽLow-E8+A12+FL8,1
化粧鏡t5.0W450×H1000,サンミラー５㍉･･･壁面／洗面,サンミラー５㍉･･･壁面／洗面,1
ﾌﾛｰﾄｶﾞﾗｽt6,透明フロート６㍉,透明フロート６㍉,1
強化合わせガラスTG10+TG126.00㎡以上,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(60mil)強化10+強化12,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(60mil)強化10+強化12,1
複層ガラスt26W1500×H3057FL6+A12+Low-E8,ｻﾝﾊﾞﾗﾝｽLow-E8+A12+FL6,ｻﾝﾊﾞﾗﾝｽLow-E8+A12+FL6,1
複層ｶﾞﾗｽﾌﾛｰﾄt6+A12+ﾌﾛｰﾄt52.0m2以下,ﾍﾟｱｶﾞﾗｽFL5+A12+FL6,ﾍﾟｱｶﾞﾗｽFL5+A12+FL6,1
防護柵強化ガラスt=10W1250×H500,ﾃﾝﾊﾟﾗｲﾄ(透明ﾌﾛｰﾄ)１０㍉（ｶﾞﾗｽのみ）,ﾃﾝﾊﾟﾗｲﾄ(透明ﾌﾛｰﾄ)１０㍉（ｶﾞﾗｽのみ）,1
複層ｶﾞﾗｽFL8+A12+FL84.00m2以下,ﾍﾟｱｶﾞﾗｽFL8+A12+FL8,ﾍﾟｱｶﾞﾗｽFL8+A12+FL8,1
網入磨き板ガラスt=102.18㎡以下,網入磨ガラス(ﾋｼ)１０㍉,網入磨ガラス(ﾋｼ)１０㍉,1
型板ｶﾞﾗｽ厚さ4W100×H100,型板ガラス４㍉,型板ガラス４㍉,1
複層ｶﾞﾗｽFL5+A12+FL54.00m2以下,ﾍﾟｱｶﾞﾗｽFL5+A12+FL5,ﾍﾟｱｶﾞﾗｽFL5+A12+FL5,1
ｽﾃﾝﾄﾞｸﾞﾗｽｶﾊﾞｰ強化ｶﾞﾗｽ厚さ6㎜平面2.0㎡以下W630×H1365,ﾃﾝﾊﾟﾗｲﾄ(透明ﾌﾛｰﾄ)６㍉,ﾃﾝﾊﾟﾗｲﾄ(透明ﾌﾛｰﾄ)６㍉,1
ﾌﾛｰﾄ板ｶﾞﾗｽ厚32.18㎡以下,透明フロート３㍉,透明フロート３㍉,1
ﾌﾛｰﾄ板ｶﾞﾗｽ厚さ6.0mm特寸2.18㎡以下,透明フロート６㍉,透明フロート６㍉,1
複層ｶﾞﾗｽ網入磨t10+A12+ﾌﾛｰﾄt82.0m2以下,ﾍﾟｱｶﾞﾗｽPW10+A12+FL8,ﾍﾟｱｶﾞﾗｽPW10+A12+FL8,1
強化ｶﾞﾗｽ厚54.00m2以下,ﾃﾝﾊﾟﾗｲﾄ(透明ﾌﾛｰﾄ)５㍉,ﾃﾝﾊﾟﾗｲﾄ(透明ﾌﾛｰﾄ)５㍉,1
ﾌﾛｰﾄ板ｶﾞﾗｽ厚さ6特寸4.45㎡以下,透明フロート６㍉,透明フロート６㍉,1
LEaAW-e2複層ｶﾞﾗｽLowe8+A12+FL8異形900×4200(3.6m2),異形ｻﾝﾊﾞﾗﾝｽLow-E8+A12+FL8(L),異形ｻﾝﾊﾞﾗﾝｽLow-E8+A12+FL8,0
合わせｶﾞﾗｽﾌﾛ-ﾄt3+ﾌﾛ-ﾄt3W100×H100,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(30mil)FL3+FL3,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(30mil)FL3+FL3,1
強化ガラスt=8.02.00㎡以下,ﾃﾝﾊﾟﾗｲﾄ(透明ﾌﾛｰﾄ)８㍉,ﾃﾝﾊﾟﾗｲﾄ(透明ﾌﾛｰﾄ)８㍉,1
自動扉衝突防止柵強化ｶﾞﾗｽ厚8,ﾃﾝﾊﾟﾗｲﾄ(透明ﾌﾛｰﾄ)８㍉,ﾃﾝﾊﾟﾗｲﾄ(透明ﾌﾛｰﾄ)８㍉,1
合わせｶﾞﾗｽﾌﾛ-ﾄt5+ﾌﾛ-ﾄt54.0m2以下,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(30mil)FL5+FL5,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(30mil)FL5+FL5,1
耐熱ガラスt5W40×H1700,ﾏｲﾎﾞｰｶ(透明ﾌﾛｰﾄ)５㍉,ﾏｲﾎﾞｰｶ(透明ﾌﾛｰﾄ)５㍉,1
LEaAW-e2複層ｶﾞﾗｽLowe8+A12+FL8異形900×4600(4.0m2),異形ｻﾝﾊﾞﾗﾝｽLow-E8+A12+FL8(L),異形ｻﾝﾊﾞﾗﾝｽLow-E8+A12+FL8,0
鏡t6W2400×H1700,サンミラー６㍉･･･壁面／洗面,サンミラー６㍉･･･壁面／洗面,1
複層ｶﾞﾗｽLowE8+A12+T8W1875×H3450,ｻﾝﾊﾞﾗﾝｽLow-E8+A12+強化8,ｻﾝﾊﾞﾗﾝｽLow-E8+A12+強化8,1
ｶﾞﾗｽ手摺H1100平部強化ｶﾞﾗｽt12,ﾃﾝﾊﾟﾗｲﾄ(透明ﾌﾛｰﾄ)12㍉H1100(ｶﾞﾗｽのみ),ﾃﾝﾊﾟﾗｲﾄ(透明ﾌﾛｰﾄ)12㍉H1100(ｶﾞﾗｽのみ),1
強化ｶﾞﾗｽ厚さ6㎜平面2.0㎡以下,ﾃﾝﾊﾟﾗｲﾄ(透明ﾌﾛｰﾄ)６㍉,ﾃﾝﾊﾟﾗｲﾄ(透明ﾌﾛｰﾄ)６㍉,1
ﾌﾛｰﾄ板ｶﾞﾗｽ厚さ10特寸4.45㎡以下,透明フロート１０㍉,透明フロート１０㍉,1
化粧鏡厚5W500×H1300両端部幅50ﾌﾞﾗｽﾄ処理,化粧鏡5㍉両端幅50ﾌﾛｽﾄ処理,化粧鏡5㍉両端幅50ﾌﾛｽﾄ処理,1
合わせｶﾞﾗｽﾌﾛ-ﾄt6+ﾌﾛ-ﾄt64.0m2以下,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(30mil)FL6+FL6,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(30mil)FL6+FL6,1
ﾌﾛｰﾄ板ｶﾞﾗｽ厚さ8特寸2.18㎡以下,透明フロート８㍉,透明フロート８㍉,1
ｶﾞﾗｽ手摺用ｶﾞﾗｽｶﾞﾗｽ:強化合せｶﾞﾗｽ厚10+10,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(60mil)強化10+強化10H1200,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(60mil)強化10+強化10H1200,1
複層ｶﾞﾗｽﾌﾛｰﾄt10+A10+LowEt10,ｻﾝﾊﾞﾗﾝｽLow-E10+A10+FL10,ｻﾝﾊﾞﾗﾝｽLow-E10+A10+FL10,1
ﾌﾛｰﾄ板ｶﾞﾗｽ厚さ6特寸4.45㎡以下,透明フロート６㍉,透明フロート６㍉,1
鏡t6W1009×H1700,サンミラー６㍉･･･壁面／洗面,サンミラー６㍉･･･壁面／洗面,1
複層ｶﾞﾗｽ合(ﾌﾛｰﾄt6+耐熱強化t8)+A10+LowEt12,ｻﾝﾊﾞﾗﾝｽｾｷｭﾘﾃｨｰLow-E12+A10+FL6+FR8(60),ｻﾝﾊﾞﾗﾝｽｾｷｭﾘﾃｨｰLow-E12+A10+FL6+FR8(60),1
複層ｶﾞﾗｽLE6+A12+FL5特寸2.00㎡以下,ｻﾝﾊﾞﾗﾝｽLow-E6+A12+FL5,ｻﾝﾊﾞﾗﾝｽLow-E6+A12+FL5,1
合わせｶﾞﾗｽFL16(8+8)平面4.0㎡以下,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(30mil)FL8+FL8,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(30mil)FL8+FL8,1
引違ｶﾞﾗｽ戸ﾌﾛｰﾄ厚5800×600,透明フロート５㍉,透明フロート５㍉,1
合わせｶﾞﾗｽ強化t8+強化t8,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(60mil)強化8+強化8,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(60mil)強化8+強化8,1
強化ｶﾞﾗｽ厚54.00㎡以下,ﾃﾝﾊﾟﾗｲﾄ(透明ﾌﾛｰﾄ)５㍉,ﾃﾝﾊﾟﾗｲﾄ(透明ﾌﾛｰﾄ)５㍉,1
耐熱ｶﾞﾗｽt6.54.00m2以下,ﾏｲﾎﾞｰｶ(透明ﾌﾛｰﾄ)６.５㍉,ﾏｲﾎﾞｰｶ(透明ﾌﾛｰﾄ)６.５㍉,1
強化ｶﾞﾗｽt102.0m2以下(ﾋｰﾄｿｰｸ処理),ﾃﾝﾊﾟﾗｲﾄ(透明ﾌﾛｰﾄ)１０㍉,ﾃﾝﾊﾟﾗｲﾄ(透明ﾌﾛｰﾄ)１０㍉,1
免震装置用鏡防湿鏡:厚6W900×H900,ｻﾝﾐﾗｰﾃﾞﾗｯｸｽ６㍉･･･壁面／洗面,ｻﾝﾐﾗｰﾃﾞﾗｯｸｽ６㍉･･･壁面／洗面,1
強化ガラスt124.0㎡以下,ﾃﾝﾊﾟﾗｲﾄ(透明ﾌﾛｰﾄ)１２㍉,ﾃﾝﾊﾟﾗｲﾄ(透明ﾌﾛｰﾄ)１２㍉,1
Ｌｏｗ－Ｅ複層ガラスLow-E6+A12+TP82.00㎡以下,ｻﾝﾊﾞﾗﾝｽLow-E6+A12+強化8,ｻﾝﾊﾞﾗﾝｽLow-E6+A12+強化8,1
ﾌﾛｰﾄｶﾞﾗｽt5W1200×H1050,透明フロート５㍉,透明フロート５㍉,1
型板ｶﾞﾗｽ厚4100×1500ﾀﾍﾟｽﾄﾘｰ加工,型板ガラス４㍉※,型板ガラス４㍉※,1
鏡t6W1009×H1700,サンミラー６㍉･･･壁面／洗面,サンミラー６㍉･･･壁面／洗面,1
ﾌﾛｰﾄｶﾞﾗｽt124.45m2以下,透明フロート１２㍉,透明フロート１２㍉,1
複層ｶﾞﾗｽLE6+A12+FL5特寸2.00㎡以下,ｻﾝﾊﾞﾗﾝｽLow-E6+A12+FL5,ｻﾝﾊﾞﾗﾝｽLow-E6+A12+FL5,1
LEa複層ｶﾞﾗｽLowe6+A12+FL64.00m2以下,ｻﾝﾊﾞﾗﾝｽLow-E6+A12+FL6,ｻﾝﾊﾞﾗﾝｽLow-E6+A12+FL6,1
フロートガラスt=6.02.18㎡以下,透明フロート６㍉,透明フロート６㍉,1
強化ｶﾞﾗｽ厚さ4W100×H1700,ﾃﾝﾊﾟﾗｲﾄ(透明ﾌﾛｰﾄ)４㍉,ﾃﾝﾊﾟﾗｲﾄ(透明ﾌﾛｰﾄ)４㍉,1
ﾌﾛｽﾄｶﾞﾗｽ厚さ8.0mm特寸2.18㎡以下,フロストグラス（プレーン）８㍉,フロストグラス（プレーン）８㍉,1
合わせｶﾞﾗｽFL12(6+6)平面2.0㎡以下,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(30mil)FL6+FL6,ﾗﾐｾｰﾌｾｷｭﾘﾃｨｰ(30mil)FL6+FL6,1
複層ｶﾞﾗｽLowE8+A12+T86.00m2以下,ｻﾝﾊﾞﾗﾝｽLow-E8+A12+強化8,ｻﾝﾊﾞﾗﾝｽLow-E8+A12+強化8,1
Ｌｏｗ－Ｅ合わせ複層ガラスLow-E8+A12+(FL6+CP･HS6)2.00㎡以下,ｻﾝﾊﾞﾗﾝｽｾｷｭﾘﾃｨｰLow-E8+A6+FL6+HS6(SG60)※,ｻﾝﾊﾞﾗﾝｽｾｷｭﾘﾃｨｰLow-E8+A6+FL6+HS6(SG60)※,1
複層ｶﾞﾗｽLowE6+A6+FL64.00m2以下,ｻﾝﾊﾞﾗﾝｽLow-E6+A6+FL6,ｻﾝﾊﾞﾗﾝｽLow-E6+A6+FL6,1
